LGA_NAME,SUBURB_NAME,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BERYL,,,,,,,,,,,,,,,,,,,,,,,,,
JUNEE,BETHUNGRA,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,BEVENDALE,,,,,,,,,,,,,,,,,,,,,,,,,
GEORGES RIVER,BEVERLEY PARK,,,,,,,,,,,,,,,,,,,,,,,,,
CANTERBURY-BANKSTOWN,BEVERLY HILLS,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BEWONG,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,BEXHILL,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,BEXLEY,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,BEXLEY NORTH,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,BIALA,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BIBBENLUKE,,,,,,,,,,,,,,,,,,,,,,,,,
CAMDEN,BICKLEY VALE,,,,,,,,,,,,,,,,,,,,,,,,,
GILGANDRA,BIDDON,,,,,,,,,,,,,,,,,,,,,,,,,
LOCKHART,BIDGEEMIA,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,BIDWILL,,,,,,,,,,,,,,,,,,,,,,,,,
BELLINGEN,BIELSDOWN HILLS,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,BIG HILL,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL PLAINS,BIG JACKS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,BIG RIDGE,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BIG SPRINGS,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,BIGGA,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,BILAMBIL,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,BILAMBIL HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
GRIFFITH,BILBUL,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,BILGOLA BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,BILGOLA PLATEAU,,,,,,,,,,,,,,,,,,,,,,,,,
COONAMBLE,BILLEROY,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BILLILINGRA,,,,,,,,,,,,,,,,,,,,,,,,,
COWRA,BILLIMARI,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,BILLINUDGEL,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BILLYS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,BILLYWILLINGA,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,BILPIN,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BIMBERI,,,,,,,,,,,,,,,,,,,,,,,,,
WEDDIN,BIMBI,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,BIMBIMBIE,,,,,,,,,,,,,,,,,,,,,,,,,
YASS VALLEY,BINALONG,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,BINDA,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BINDERA,,,,,,,,,,,,,,,,,,,,,,,,,
GWYDIR,BINGARA,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,BINGEEBEEBRA CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,BINGIE,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,BINGLEBURRA,,,,,,,,,,,,,,,,,,,,,,,,,
GWYDIR,BINIGUY,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BINJURA,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,BINNA BURRA,,,,,,,,,,,,,,,,,,,,,,,,,
WARRUMBUNGLE SHIRE,BINNAWAY,,,,,,,,,,,,,,,,,,,,,,,,,
CARRATHOOL,BINYA,,,,,,,,,,,,,,,,,,,,,,,,,
INNER WEST,BIRCHGROVE,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BIRDWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,BIRGANBIGIL,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,BIRMINGHAM GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BIRRIWA,,,,,,,,,,,,,,,,,,,,,,,,,
CANTERBURY-BANKSTOWN,BIRRONG,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,BISHOPS BRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,BITHRAMERE,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BLACK CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BLACK HEAD,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,BLACK HILL,,,,,,,,,,,,,,,,,,,,,,,,,
COONAMBLE,BLACK HOLLOW,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,BLACK MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,BLACK RANGE,,,,,,,,,,,,,,,,,,,,,,,,,
OBERON,BLACK SPRINGS,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,BLACKALLS PARK,,,,,,,,,,,,,,,,,,,,,,,,,
SHELLHARBOUR,BLACKBUTT,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,BLACKETT,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,BLACKHEATH,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,BLACKMANS FLAT,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BLACKMANS POINT,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,BLACKSMITHS,,,,,,,,,,,,,,,,,,,,,,,,,
BLACKTOWN,BLACKTOWN,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL PLAINS,BLACKVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BLACKWALL,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,BLAIR ATHOL,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,BLAIRMOUNT,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,BLAKEBROOK,,,,,,,,,,,,,,,,,,,,,,,,,
GEORGES RIVER,BLAKEHURST,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,BLAKNEY CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
BLAND,BLAND,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL PLAINS,BLANDFORD,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,BLAXLAND,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BLAXLANDS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,BLAXLANDS RIDGE,,,,,,,,,,,,,,,,,,,,,,,,,
BLAYNEY,BLAYNEY,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,BLIGH PARK,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,BLIGHTY,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BLOWERING,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BLUE BAY,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BLUE COW,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BLUE HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,BLUE KNOB,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE MOUNTAINS,BLUE MOUNTAINS NATIONAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,
GWYDIR,BLUE NOBBY,,,,,,,,,,,,,,,,,,,,,,,,,
GUNNEDAH,BLUE VALE,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BLUEYS BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,BOAMBEE,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,BOAMBEE EAST,,,,,,,,,,,,,,,,,,,,,,,,,
YASS VALLEY,BOAMBOLO,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,BOAT HARBOUR,,,,,,,,,,,,,,,,,,,,,,,,,
BOGAN,BOBADAH,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOBIN,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BOBS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,BOBS FARM,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BOBUNDARA,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BOCO,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BOCOBLE,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,BOCOBRA,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,BODALLA,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,BODANGORA,,,,,,,,,,,,,,,,,,,,,,,,,
WENTWORTH,BOEILL CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
WARREN,BOGAN,,,,,,,,,,,,,,,,,,,,,,,,,
PARKES,BOGAN GATE,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,BOGANGAR,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,BOGEE,,,,,,,,,,,,,,,,,,,,,,,,,
GWYDIR,BOGGABILLA,,,,,,,,,,,,,,,,,,,,,,,,,
GUNNEDAH,BOGGABRI,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BOGONG PEAKS WILDERNESS,,,,,,,,,,,,,,,,,,,,,,,,,
NARRABRI,BOHENA CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOHNOCK,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BOLARO,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,BOLIVIA,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BOLONG,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,BOLTON POINT,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,BOLWARRA,,,,,,,,,,,,,,,,,,,,,,,,,
MAITLAND,BOLWARRA HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BOM BOM,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BOMADERRY,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOMBAH POINT,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BOMBALA,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,BOMBAY,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BOMBIRA,,,,,,,,,,,,,,,,,,,,,,,,,
KIAMA,BOMBO,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BOMBOWLEE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BOMBOWLEE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BOMEN,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,BONALBO,,,,,,,,,,,,,,,,,,,,,,,,,
WAVERLEY,BONDI,,,,,,,,,,,,,,,,,,,,,,,,,
WAVERLEY,BONDI BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BONDI FOREST,,,,,,,,,,,,,,,,,,,,,,,,,
WAVERLEY,BONDI JUNCTION,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,BONNELLS BAY,,,,,,,,,,,,,,,,,,,,,,,,,
SUTHERLAND SHIRE,BONNET BAY,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BONNY HILLS,,,,,,,,,,,,,,,,,,,,,,,,,
FAIRFIELD,BONNYRIGG,,,,,,,,,,,,,,,,,,,,,,,,,
FAIRFIELD,BONNYRIGG HEIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,BONSHAW,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,BONVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,BOOERIE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BOOK BOOK,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BOOKER BAY,,,,,,,,,,,,,,,,,,,,,,,,,
YASS VALLEY,BOOKHAM,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,BOOKOOKOORARA,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BOOKRAM,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOOLAMBAYTE,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,BOOLAROO,,,,,,,,,,,,,,,,,,,,,,,,,
NARRABRI,BOOLCARROLL,,,,,,,,,,,,,,,,,,,,,,,,,
BALRANALD,BOOLIGAL,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BOOLIJAH,,,,,,,,,,,,,,,,,,,,,,,,,
BERRIGAN,BOOMANOOMANA,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOOMERANG BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,BOOMEY,,,,,,,,,,,,,,,,,,,,,,,,,
MOREE PLAINS,BOOMI,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,BOOMI CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
LACHLAN,BOONA MOUNT,,,,,,,,,,,,,,,,,,,,,,,,,
GWYDIR,BOONAL,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,BOONOO BOONOO,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,BOORABEE PARK,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,BOORAGUL,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOORAL,,,,,,,,,,,,,,,,,,,,,,,,,
CARRATHOOL,BOORGA,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BOORGANNA,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,BOOROLONG,,,,,,,,,,,,,,,,,,,,,,,,,
TENTERFIELD,BOOROOK,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BOOROOMA,,,,,,,,,,,,,,,,,,,,,,,,,
EDWARD RIVER,BOOROORBAN,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOPS,BOOROWA,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOOTAWA,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOOTI BOOTI,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,BOOYONG,,,,,,,,,,,,,,,,,,,,,,,,,
RICHMOND VALLEY,BORA RIDGE,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,BORAH CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL PLAINS,BORAMBIL,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BORAMBOLA,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,BORDER RANGES,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,BOREE,,,,,,,,,,,,,,,,,,,,,,,,,
FEDERATION,BOREE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,BORENORE,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,BORO,,,,,,,,,,,,,,,,,,,,,,,,,
FAIRFIELD,BOSSLEY PARK,,,,,,,,,,,,,,,,,,,,,,,,,
BELLINGEN,BOSTOBRICK,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,BOTANY,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,BOTANY BAY,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BOTOBOLAR,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,BOTTLE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BOUDDI,,,,,,,,,,,,,,,,,,,,,,,,,
COONAMBLE,BOURBAH,,,,,,,,,,,,,,,,,,,,,,,,,
BOURKE,BOURKE,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BOURKELANDS,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,BOURNDA,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,BOURNEWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,BOW BOWING,,,,,,,,,,,,,,,,,,,,,,,,,
CABONNE,BOWAN PARK,,,,,,,,,,,,,,,,,,,,,,,,,
HAWKESBURY,BOWEN MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,BOWENFELS,,,,,,,,,,,,,,,,,,,,,,,,,
TAMWORTH REGIONAL,BOWLING ALLEY POINT,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOWMAN,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BOWMAN FARM,,,,,,,,,,,,,,,,,,,,,,,,,
MUSWELLBROOK,BOWMANS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
GREATER HUME SHIRE,BOWNA,,,,,,,,,,,,,,,,,,,,,,,,,
YASS VALLEY,BOWNING,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,BOWRAL,,,,,,,,,,,,,,,,,,,,,,,,,
NAMBUCCA,BOWRAVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BOX HEAD,,,,,,,,,,,,,,,,,,,,,,,,,
THE HILLS SHIRE,BOX HILL,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,BOXERS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,BOYDTOWN,,,,,,,,,,,,,,,,,,,,,,,,,
CAMPBELLTOWN,BRADBURY,,,,,,,,,,,,,,,,,,,,,,,,,
LIVERPOOL PLAINS,BRAEFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
WINGECARRIBEE,BRAEMAR,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BRAEMAR BAY,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,BRAIDWOOD,,,,,,,,,,,,,,,,,,,,,,,,,
PORT STEPHENS,BRANDY HILL,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,BRANXTON,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BRAUNSTONE,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER HUNTER SHIRE,BRAWBOY,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,BRAY PARK,,,,,,,,,,,,,,,,,,,,,,,,,
TWEED,BRAYS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,BRAYTON,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,BREADALBANE,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BREAKFAST CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CANADA BAY,BREAKFAST POINT,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BREAM BEACH,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BREDBO,,,,,,,,,,,,,,,,,,,,,,,,,
GILGANDRA,BREELONG,,,,,,,,,,,,,,,,,,,,,,,,,
GUNNEDAH,BREEZA,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BRETTI,,,,,,,,,,,,,,,,,,,,,,,,,
BREWARRINA,BREWARRINA,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,BREWONGLE,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,BRIARBROOK,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOPS,BRIBBAREE,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,BRIDGMAN,,,,,,,,,,,,,,,,,,,,,,,,,
BELLINGEN,BRIERFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
BAYSIDE,BRIGHTON-LE-SANDS,,,,,,,,,,,,,,,,,,,,,,,,,
LAKE MACQUARIE,BRIGHTWATERS,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BRIL BRIL,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BRIMBIN,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BRINDABELLA,,,,,,,,,,,,,,,,,,,,,,,,,
BELLINGEN,BRINERVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
CAMDEN,BRINGELLY,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BRINGENBRONG,,,,,,,,,,,,,,,,,,,,,,,,,
GOULBURN MULWAREE,BRISBANE GROVE,,,,,,,,,,,,,,,,,,,,,,,,,
NEWCASTLE,BROADMEADOW,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,BROADWATER,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER LACHLAN SHIRE,BROADWAY,,,,,,,,,,,,,,,,,,,,,,,,,
NARRANDERA,BROBENAH,,,,,,,,,,,,,,,,,,,,,,,,,
DUBBO REGIONAL,BROCKLEHURST,,,,,,,,,,,,,,,,,,,,,,,,,
GREATER HUME SHIRE,BROCKLESBY,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,BROCKLEY,,,,,,,,,,,,,,,,,,,,,,,,,
INVERELL,BRODIES PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
LITHGOW,BROGANS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
KIAMA,BROGERS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,BROGO,,,,,,,,,,,,,,,,,,,,,,,,,
SINGLETON,BROKE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BROKEN DAM,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,BROKEN HEAD,,,,,,,,,,,,,,,,,,,,,,,,,
BROKEN HILL,BROKEN HILL,,,,,,,,,,,,,,,,,,,,,,,,,
PORT MACQUARIE-HASTINGS,BROMBIN,,,,,,,,,,,,,,,,,,,,,,,,,
WAVERLEY,BRONTE,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BROOKDALE,,,,,,,,,,,,,,,,,,,,,,,,,
DUNGOG,BROOKFIELD,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,BROOKLANA,,,,,,,,,,,,,,,,,,,,,,,,,
BALLINA,BROOKLET,,,,,,,,,,,,,,,,,,,,,,,,,
HORNSBY,BROOKLYN,,,,,,,,,,,,,,,,,,,,,,,,,
LOCKHART,BROOKONG,,,,,,,,,,,,,,,,,,,,,,,,,
NORTHERN BEACHES,BROOKVALE,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BROOMAN,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BROOMS HEAD,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BROUGHTON,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BROUGHTON VALE,,,,,,,,,,,,,,,,,,,,,,,,,
KIAMA,BROUGHTON VILLAGE,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,BROULEE,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONDILLY,BROWNLOW HILL,,,,,,,,,,,,,,,,,,,,,,,,,
BLAYNEY,BROWNS CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BROWNS MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,
WOLLONGONG,BROWNSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
WAGGA WAGGA,BRUCEDALE,,,,,,,,,,,,,,,,,,,,,,,,,
PARKES,BRUIE PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
BATHURST REGIONAL,BRUINBUN,,,,,,,,,,,,,,,,,,,,,,,,,
KYOGLE,BRUMBY PLAINS,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BRUNDEE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BRUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BRUNGLE CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,BRUNKERVILLE,,,,,,,,,,,,,,,,,,,,,,,,,
BYRON,BRUNSWICK HEADS,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BRUSHGROVE,,,,,,,,,,,,,,,,,,,,,,,,,
ARMIDALE REGIONAL,BRUSHY CREEK,,,,,,,,,,,,,,,,,,,,,,,,,
SHOALHAVEN,BUANGLA,,,,,,,,,,,,,,,,,,,,,,,,,
COFFS HARBOUR,BUCCA,,,,,,,,,,,,,,,,,,,,,,,,,
MID-COAST,BUCCA WAUKA,,,,,,,,,,,,,,,,,,,,,,,,,
CLARENCE VALLEY,BUCCARUMBI,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,BUCHANAN,,,,,,,,,,,,,,,,,,,,,,,,,
BEGA VALLEY,BUCKAJO,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BUCKAROO,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBODALLA,BUCKENBOWRA,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY MONARO REGIONAL,BUCKENDERRA,,,,,,,,,,,,,,,,,,,,,,,,,
LISMORE,BUCKENDOON,,,,,,,,,,,,,,,,,,,,,,,,,
CESSNOCK,BUCKETTY,,,,,,,,,,,,,,,,,,,,,,,,,
NAMBUCCA,BUCKRA BENDINNI,,,,,,,,,,,,,,,,,,,,,,,,,
QUEANBEYAN-PALERANG REGIONAL,BUDAWANG,,,,,,,,,,,,,,,,,,,,,,,,,
BOGAN,BUDDABADAH,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BUDDEN,,,,,,,,,,,,,,,,,,,,,,,,,
KIAMA,BUDDEROO,,,,,,,,,,,,,,,,,,,,,,,,,
SNOWY VALLEYS,BUDDONG,,,,,,,,,,,,,,,,,,,,,,,,,
MID-WESTERN REGIONAL,BUDGEE BUDGEE,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BUDGEWOI,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL COAST,BUDGEWOI PENINSULA,,,,,,,,,,,,,,,,,,,,,,,,,
